links,url,text
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,The question of unspent funds also hangs over the debate regarding $350 billion in additional support for state and local governments.
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,"Klobuchar is keen to act swiftly to address whatever shortfalls become apparent from the congressional questioning. She said ahead of the hearing that many ""immediate decisions"" need to be made with help from former and current leaders."
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,"And one of those team members, Dutch virologist Marion Koopmans, told NPR's Steve Inskeep that said she and her team believe the pandemic did not originate at the Huanan Seafood Market in Wuhan."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"Garland, a widely respected judge who has served for more than 20 years on the U.S. Court of Appeals for the District of Columbia Circuit, said the attack on the Capitol was the most ""heinous attack"" on American democracy that he's ever seen."
Here's What's In House Democrats' $1.9 Trillion COVID-19 Relief Plan,https://www.npr.org/2021/02/22/970122376/highlights-from-the-house-covid-bill,"Republicans have generally rejected the need for such a sweeping relief package. Many, including Senate Minority Leader Mitch McConnell, R-Ky., say Congress should wait to see the economic impact of the relief measures that were approved in December. Democrats, including Biden, have insisted that more relief is needed now, particularly for lower-wage workers and people who have been unable to find new jobs in the pandemic."
Here's What's In House Democrats' $1.9 Trillion COVID-19 Relief Plan,https://www.npr.org/2021/02/22/970122376/highlights-from-the-house-covid-bill,"But Senate Democrats remain split over some key elements, like a plan to increase the federal minimum wage to $15 over the next four years. Leaders are focused on working out any differences among Democrats before March 14, when current federal unemployment benefits are scheduled to expire."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"As for the Capitol probe, he said investigators will begin with people on the ground, but will work their way up to those who are further involved and ""pursue these leads wherever they take us."""
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"It arguably laid the foundation for the Tea Party movement, which happened to spring up during the tenure of the first Black president, Barack Obama. That led to the formation of the Freedom Caucus, the block of hardline House Republicans who led to the ouster of John Boehner as speaker and culminated with Trump's election."
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,"He said Biden did ""raise the issue of COVID-19 and the need for all countries to shoulder responsibility"" during his recent call with Chinese President Xi Jinping."
FACT CHECK: Biden's Comments On Loan Forgiveness And Elite Colleges,https://www.npr.org/2021/02/20/969639380/fact-check-biden-s-comments-on-loan-forgiveness-and-elite-colleges,"And so her advice for Biden the next time he's asked about this issue? If you only get three sentences to talk about debt forgiveness, she says, ""why not acknowledge that a $1.7 trillion debt is an indication of a serious problem."""
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"President Biden's pick to lead the Justice Department, Merrick Garland, told lawmakers Monday that the investigation into the Capitol insurrection would be a top priority if he is confirmed as attorney general."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"More than once, the said it would be his job as attorney general to protect the department's career lawyers from political influence — a message to the public as well as the DOJ's 115,000 employees."
"Corporate Lawyers Who Become Judges Less Likely To Side With Workers, Study Says",https://www.npr.org/2021/02/24/970538084/how-judges-work-experience-can-impact-court-rulings-and-legal-precedent,At least one-third of both Obama and Trump lower court judges served as federal prosecutors for at least three years. Nearly one-quarter of Trump's picks came from the country's 200 biggest law firms. And about 45% of Obama's judges had served as prosecutors at the state or federal level.
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,3. Texas thaws out as political spotlight heats up
Evangelical Leaders Condemn 'Radicalized Christian Nationalism',https://www.npr.org/2021/02/24/970685909/evangelical-leaders-condemn-radicalized-christian-nationalism,"Signers of the open letter calling out Christian nationalism include Jerushah Duford, a granddaughter of the evangelical preacher, the late Rev. Billy Graham. In an interview with NPR, Duford said she was ""heartbroken"" by the events of Jan. 6, a feeling she said she experienced throughout the Trump years as she watched many white evangelical leaders align themselves with him."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"Clinton and Gore threw a chill into Republicans. What if Clinton served two terms and gave way to a still-vital, still-Southern Gore who could serve two more? That would be a roadblock in the White House equivalent to Roosevelt's four wins."
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"In higher than normal numbers, tens of thousands of formerly registered Republicans across the country have dropped the party label since Jan. 6. And some — a clear minority of anti-Trump Republicans — are even contemplating forming a third party."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"The move to the right, and the focus on the South, have been the route to renewed success for Republicans again and again."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,"Eventually, Garland wrote him a reference for law school, attended his graduation and has kept in touch ever since. Thompson said Garland is still a little old-school, still humble and still looking to help."
Supreme Court Paves Way For N.Y. Grand Jury To Get Trump Financial Records,https://www.npr.org/2021/02/22/970134628/supreme-court-paves-way-for-ny-grand-jury-to-get-trump-financial-records,"The high court's decision marks a major setback for Trump, who for years has fought to shield his finances and business practices from scrutiny. It all but clears the way for District Attorney Cyrus Vance to enforce his subpoena for the former president's financial documents."
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"Trumpism, he believes, won't lead to a majority everywhere. After all, during his presidency, Trump alienated college-educated and suburban voters, and the party lost not just the White House, but control of both chambers of Congress too."
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"Trump also controls much of the conservative political apparatus in the country, with the Republican National Committee firmly within his grip."
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,Sullivan said the Biden administration has questions about an upcoming report from the WHO about the pandemic's origins.
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,The two rounds of funding for K-12 schools passed by Congress last year add up to nearly $68 billion. The deadline to fully spend funds approved last spring is fall 2022. Funds approved in December don't have to be obligated until fall 2023.
"Watch: President Biden Delivers Emotional Remembrance Of 500,000 COVID-19 Victims",https://www.npr.org/2021/02/22/970155352/white-house-to-honor-victims-of-the-coronavirus-in-evening-ceremony,Biden's first wife and first daughter were killed in a car crash shortly before he was sworn in as a U.S. senator. His son Beau died from brain cancer when Biden was vice president.
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,"""We do not believe that China has made available sufficient original data into how this pandemic began to spread, both in China and then eventually around the world,"" he said. ""And we believe that both the WHO and China should step up on this matter."""
"In An Awkward Virtual Visit, Biden Welcomed Canada's Trudeau To The White House",https://www.npr.org/2021/02/23/970375260/biden-welcomes-canadas-trudeau-virtually-to-white-house-for-1st-meeting,"There have been flashpoints since Biden took office. On his first day, Biden revoked a permit for the Keystone XL crude oil pipeline from Canada. ""The decision will not be reconsidered,"" a U.S. official told reporters ahead of the meeting."
Evangelical Leaders Condemn 'Radicalized Christian Nationalism',https://www.npr.org/2021/02/24/970685909/evangelical-leaders-condemn-radicalized-christian-nationalism,"Another signer, Kevin Riggs, pastors a small church near Nashville affiliated with the Free Will Baptist denomination, which he describes as ""to the right of everybody."" Riggs said in an interview with NPR that he may receive pushback from other pastors for signing the statement, but he expects his congregation, which devotes much of its time to working with people facing homelessness, incarceration and addiction, to support him."
"Watch: President Biden Delivers Emotional Remembrance Of 500,000 COVID-19 Victims",https://www.npr.org/2021/02/22/970155352/white-house-to-honor-victims-of-the-coronavirus-in-evening-ceremony,"""I promise you,"" Biden said Monday night, as he often does when delivering eulogies and marking deaths, ""the day will come when the memory of the loved one you lost will bring a smile to your lips before a tear to your eye. It will come, I promise you."""
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"A widely cited Congressional Budget Office estimate says ""most of those funds remain to be spent."" But school leaders say the money is spoken for and they need more."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"In addition to the coronavirus pandemic and school reopenings, the biggest story outside Washington has been the Texas deep freeze. Texans will finally have more seasonable weather this week, but the fallout is far from over, in both the short and the long term."
"Corporate Lawyers Who Become Judges Less Likely To Side With Workers, Study Says",https://www.npr.org/2021/02/24/970538084/how-judges-work-experience-can-impact-court-rulings-and-legal-precedent,"Shepherd studied rulings by federal district court judges appointed by Obama and former President Donald Trump in employment disputes between 2015 and 2019. While Obama emphasized ethnic and gender diversity in his picks, and Trump's judges are overwhelmingly white and male, they do have certain attributes in common, she said."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Biden's Cabinet is also still being filled out, while outside Washington, the big thaw in Texas begins after a dangerous — and revealing — several days of a rare deep freeze."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"But those things cost money. And the same Republicans criticizing Biden for not advocating more strongly for reopening schools full time are not on board with his COVID-19 relief plan — which allocates $130 billion for schools — because, they say, it's too expensive and because there's money left over from past relief measures."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"With the shock of those setbacks still sinking in, the party has been rocked and riven by former President Donald Trump's refusal to concede, a pro-Trump riot in the U.S. Capitol and an impeachment effort that even some Republicans backed."
Interior Nominee Deb Haaland Faces Tough Questions On Climate Goals,https://www.npr.org/2021/02/23/970242295/interior-nominee-deb-haaland-faces-tough-questions-on-climate-goals,"Haaland's nomination comes on the heels of a broad grassroots campaign, spurred by environmental and tribal interests who advocated for her to lead the Interior Department — an agency that has historically been used to suppress and disenfranchise Native Americans."
Interior Nominee Deb Haaland Faces Tough Questions On Climate Goals,https://www.npr.org/2021/02/23/970242295/interior-nominee-deb-haaland-faces-tough-questions-on-climate-goals,"Congressman Don Young of Alaska, the longest-serving Republican in Congress, spoke on Haaland's behalf, though. They'd formed a friendship, he said, while working on bipartisan issues in the House of Representatives, even when they disagreed."
Supreme Court Paves Way For N.Y. Grand Jury To Get Trump Financial Records,https://www.npr.org/2021/02/22/970134628/supreme-court-paves-way-for-ny-grand-jury-to-get-trump-financial-records,"The exact parameters of Vance's investigation are not clear, but from court filings it appears that his office is investigating possible insurance or financial fraud by the former president or his businesses."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,"In the mid-1980s, Garland became a rising star at the Arnold & Porter law firm in Washington, D.C. Unusual among his peers, he made time for a young college graduate, Randy Thompson, who worked in the firm's copy center. Thompson said Garland reviewed one of his papers, photocopied it and rearranged the paragraphs."
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,"""We need a credible, open, transparent international investigation led by the World Health Organization,"" Jake Sullivan said in an interview with CBS' Face the Nation."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Interior secretary nominee Deb Haaland's confirmation hearing is also Tuesday. She would be the first Native American to lead the department but is expected to face tough questioning from Republicans. That's because she's opposed to new oil and gas drilling leases on federal land, something that lines up with Biden's views."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,4. Merrick Garland finally gets a hearing
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Xavier Becerra, Biden's pick for health secretary, testifies Tuesday, but his nomination has become controversial. Republicans don't like that as California attorney general he filed more than 100 lawsuits against the Trump administration. He also does not have a medical background, and Republicans see him as too liberal."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"""Not the president's lawyer"""
"Collins, Romney Deliver New Blow To Tanden's Nomination To Lead OMB",https://www.npr.org/2021/02/22/970227939/collins-romney-deliver-new-blow-to-tandens-nomination-to-lead-omb,"Sens. Susan Collins and Mitt Romney will not support Tanden's confirmation to lead the powerful OMB over past partisan attacks she made online, particularly against Republicans. The two have supported other Biden nominees."
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"Largely because of Republicans, record numbers of Americans are now calling themselves independents and saying a third party is needed."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"But the salient issue was race. As Republican strategist Kevin Phillips expressed it to New York Times reporter James Boyd in 1970: ""The more Negroes who register as Democrats in the South, the sooner the Negrophobe whites will quit the Democrats and become Republicans. That's where the votes are."""
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"When this fistful of five states defected, it was a stunner. They had resisted Republicans even when the Democrats nominated Northern liberals like Illinois' Adlai Stevenson (1952 and 1956) and Kennedy (1960), who was not only a New Englander but a Catholic."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,"This week, that will change, as a new chapter begins in Garland's lifelong commitment to public service. Garland, 68, will appear before the Senate Judiciary Committee on Monday as President Biden's pick to serve as attorney general. This time, few obstacles stand in his path to confirmation. But the institution he's likely to join operates largely in a state of shock."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,Clinton-Gore could compete
"Collins, Romney Deliver New Blow To Tanden's Nomination To Lead OMB",https://www.npr.org/2021/02/22/970227939/collins-romney-deliver-new-blow-to-tandens-nomination-to-lead-omb,"Tanden would need at least one Republican in the Senate to support her nomination in the 50-50 divided chamber. Last week, Democratic Sen. Joe Manchin of West Virginia said he would oppose Tanden's nomination, a first real sign of a weakening of Tanden's chances."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"No wonder that in contesting the results in six swing states he lost, Trump seems to have worked hardest on Georgia. If he had won there, he still would have lost the Electoral College decisively. But as the third most populous Southern state, and the only Southern state to change its choice from 2016, it clearly held special significance."
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,His message to critics who point to unspent funds and say schools don't need more: It isn't a light switch. The money doesn't get approved one day and spent the next.
"Collins, Romney Deliver New Blow To Tanden's Nomination To Lead OMB",https://www.npr.org/2021/02/22/970227939/collins-romney-deliver-new-blow-to-tandens-nomination-to-lead-omb,"""I believe her overtly partisan statements will have a toxic and detrimental impact on the important working relationship between members of Congress and the next director of the Office of Management and Budget. For this reason, I cannot support her nomination,"" Manchin said at the time. He has a history of at times siding with Republicans."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"This shift in Southern sensibilities in the 1960s was linked to the national Democrats' embrace of the civil rights movement, the passage of the Civil Rights and Voting Rights Acts and then to the creation of Medicare and other ""Great Society"" programs in 1965."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,"Garland would soon travel to the site of the deadliest domestic terrorism attack in American history. He oversaw the search warrants, protected the chain of evidence and insisted that reporters have access to court proceedings."
Interior Nominee Deb Haaland Faces Tough Questions On Climate Goals,https://www.npr.org/2021/02/23/970242295/interior-nominee-deb-haaland-faces-tough-questions-on-climate-goals,"Congresswoman Deb Haaland would be not just the first Native American Interior secretary, but also the first in a presidential cabinet.  She faced tough — and, at times, misguided — questioning from Republican lawmakers worried about the president's climate goals."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"The heads of the largest teachers unions say they are on board with the CDC's guidelines. And while vaccinations are important to teachers, they actually rate access to personal protective equipment, limited class sizes and regular cleanings as more necessary."
FACT CHECK: Biden's Comments On Loan Forgiveness And Elite Colleges,https://www.npr.org/2021/02/20/969639380/fact-check-biden-s-comments-on-loan-forgiveness-and-elite-colleges,"At a CNN town hall on Tuesday night, President Biden was asked if he supported the idea of forgiving up to $50,000 of student loan debt for individuals."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"Garland knows the Justice Department well, having worked there at various points before becoming a judge."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,"Former prosecutor Beth Wilkinson said Garland played an important role in other confrontations with extremists in those years, including a lengthy 1996 standoff with the heavily armed Montana Freemen. The Justice Department and the FBI were eager to avoid a repeat of deadly incidents in Waco, Texas, and Ruby Ridge, Idaho, only a few years earlier."
Supreme Court To Hear Challenge To Trump-Era Abortion Rules,https://www.npr.org/2021/02/22/970180543/supreme-court-to-hear-challenge-to-trump-era-abortion-rules,Trump's financial records
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"He was nominated by then-President Barack Obama for a spot on the Supreme Court in 2016, but Republicans in the Senate refused to give him a hearing."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,"This year, the judge is working with an 11-year-old boy and his twin sister. Their mom, Andrea Tucker, said Garland plays math games with them on Zoom, sometimes joined by his wife."
Interior Nominee Deb Haaland Faces Tough Questions On Climate Goals,https://www.npr.org/2021/02/23/970242295/interior-nominee-deb-haaland-faces-tough-questions-on-climate-goals,"The Biden administration has made the climate crisis one of its top priorities. To limit global warming, scientists say we need to rapidly cut greenhouse gas emissions and conserve wild spaces. As Interior secretary, Haaland would play a key role in accomplishing that goal, and she'd come to the position with a unique perspective."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Senate Republican leader Mitch McConnell, back in 2016, refused to even hold a hearing for Garland, a judge with the U.S. Court of Appeals in D.C., when he was Obama's pick to replace the late Justice Antonin Scalia. McConnell said he blocked Garland's nomination because Scalia's death happened during a presidential election year."
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"In many cases, the problem isn't so much revenue as it is expenses brought on by the pandemic. And local governments are bearing the brunt of that, spending more to help residents who are struggling with the economic downturn with food and vaccines."
"Merrick Garland Heads For Confirmation Hearing, 5 Years After He Was Denied A Vote",https://www.npr.org/2021/02/21/969385557/merrick-garland-heads-for-confirmation-hearing-5-years-after-he-was-denied-a-vot,Early years and Hollywood inspirations
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"Solidifying the South and energizing conservatives were also crucial factors in the Republican tsunami of 1994, when the GOP surged to majorities in Congress and in statehouses. That hamstrung the remainder of Bill Clinton's presidency and presaged the election of Republican George W. Bush in 2000."
Interior Nominee Deb Haaland Faces Tough Questions On Climate Goals,https://www.npr.org/2021/02/23/970242295/interior-nominee-deb-haaland-faces-tough-questions-on-climate-goals,President Biden's historic pick to manage the nation's public lands and natural resources promised to strike a balance between fossil fuel and renewable energy development during her confirmation hearing Tuesday.
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"Bush's term in office featured a short and highly successful war in the Persian Gulf and a budget deal with Democrats that would eventually reduce the federal deficit and slow the growth of the national debt. But a brief recession cost him in the polls, and a rebellion broke out on the party's right."
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"""Congress already appropriated $150 billion in the CARES Act for state and local governments, and not all this money's been spent,"" said James Comer, a Republican congressman from Kentucky, at a recent hearing about the relief."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Democrats hope to fill out more of Biden's Cabinet in short order. Schumer said he expects Linda Thomas-Greenfield to be confirmed as ambassador to the U.N. this week, for example. And several other nominees have now been reported out of their respective committees and are ready for a full Senate vote, the majority leader added."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Texas Gov. Greg Abbott called the lack of preparation ""outrageous,"" but some are pointing the finger at Abbott and his predecessor, Rick Perry, for allegedly putting profit ahead of preparedness. Abbott also walked back initial comments that renewable energy sources were to blame — when natural gas was the main problem."
FACT CHECK: Biden's Comments On Loan Forgiveness And Elite Colleges,https://www.npr.org/2021/02/20/969639380/fact-check-biden-s-comments-on-loan-forgiveness-and-elite-colleges,"Most student loan borrowers did not go to highly selective colleges, because most students do not go to those schools. People who go to Ivy League schools represent less than 0.5% of the nearly 15 million undergraduate college students in the U.S., and a lot of them don't have to take out student loans to do it."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"If he is confirmed, Garland will have no shortage of challenges to tackle, including ensuring civil rights and racial justice for all Americans."
Georgia Republicans File Sweeping Elections Bill To Limit Early And Absentee Voting,https://www.npr.org/2021/02/19/969497398/georgia-republicans-file-sweeping-elections-bill-to-limit-early-and-absentee-vot,"""The public, people of color, they didn't have opportunity to review or to give an opinion and there's a lot of information in here that needs to be digested and looked at,"" she said. ""I think if we're trying to really work towards restoring confidence that we should be working towards improving everything based on suggestions from the entire state of Georgia, not just us down here in the General Assembly."""
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,"On Thursday, the Biden administration announced it would restart diplomacy talks with Tehran centered on the Iran nuclear deal that the Trump administration withdrew from in 2018."
Garland Says Jan. 6 Probe Would Be Top Priority If Confirmed As Attorney General,https://www.npr.org/2021/02/22/969423928/bidens-pick-for-attorney-general-merrick-garland-set-for-confirmation-hearing,"He said he has no reason to believe Durham shouldn't remain in place. As for releasing a final report, Garland deflected, saying he believes in transparency but would need to talk with Durham first."
Supreme Court To Hear Challenge To Trump-Era Abortion Rules,https://www.npr.org/2021/02/22/970180543/supreme-court-to-hear-challenge-to-trump-era-abortion-rules,"Twenty-one states — including Oregon, California and New York — challenged the 2019 regulation issued by HHS. All of the federal district courts ruled against the Trump administration rule, declaring that it was arbitrary and capricious and interfered with provisions of the Affordable Care Act that bar interference with communications between doctors and patients regarding a full range of treatment options."
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"Hutchinson, vice chair of the National Governors Association, said his state has already patched its pandemic budget gap, its economy is booming and Arkansas doesn't need the additional help that Biden's rescue plan would offer."
"With Or Without Trump, Republicans Will Likely Keep Right And Head South",https://www.npr.org/2021/02/20/968909549/with-or-without-trump-republicans-will-likely-keep-right-and-head-south,"That kickoff for the fall campaign was held in Neshoba County, Miss., near the site of a notorious 1964 murder of three civil rights workers. Reagan's campaign chose that location for him to proclaim his belief in states' rights, his opposition to the ""welfare state"" and his devotion to ""law and order."""
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,Pointing fingers at the intelligence community
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"So, why does it look like there are piles of cash sitting around? Education officials from the local level all the way up to the U.S. Department of Education say it comes down to the quirks of public education finance. States reimburse school districts for qualified expenses, districts draw down funds over the course of the school year, and all of it takes time to get reported back into the federal tracking system."
